Programme Name,Year,Award Status,Applicant Gender,Amount Requested,Amount Funded
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,1550000,
SFI Technology Innovation Development Award,2014,Declined,Male,90000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,420000,
SFI Technology Innovation Development Award,2014,Awarded,Male,100000,100000
SFI Technology Innovation Development Award,2014,Awarded,Male,80000,80000
SFI Technology Innovation Development Award,2014,Awarded,Male,70000,70000
SFI Technology Innovation Development Award,2014,Awarded,Male,100000,90000
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,1090000,
SFI Technology Innovation Development Award,2014,Declined,Male,100000,
SFI Technology Innovation Development Award,2014,Declined,Male,100000,
SFI Industry Fellowship,2014,Awarded,Male,50000,50000
SFI Technology Innovation Development Award,2014,Awarded,Female,90000,90000
SFI Technology Innovation Development Award,2014,Declined,Male,100000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,890000,
SFI Technology Innovation Development Award,2014,Declined,Male,100000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,1500000,
SFI Technology Innovation Development Award,2014,Declined,Male,90000,
SFI Technology Innovation Development Award,2014,Awarded,Male,100000,90000
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Female,200000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,240000,
SFI Investigator Programme/Principal Investigator Programme,2014,Awarded,Male,1100000,1050000
SFI Technology Innovation Development Award,2014,Declined,Female,100000,
SFI Technology Innovation Development Award,2014,Declined,Male,100000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,1470000,
SFI Technology Innovation Development Award,2014,Awarded,Male,100000,80000
SFI Technology Innovation Development Award,2014,Declined,Male,90000,
SFI Technology Innovation Development Award,2014,Declined,Male,90000,
SFI Technology Innovation Development Award,2014,Awarded,Male,90000,90000
SFI Technology Innovation Development Award,2014,Awarded,Male,90000,90000
SFI Investigator Programme/Principal Investigator Programme,2014,Awarded,Female,1460000,1320000
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,1580000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,1280000,
SFI Technology Innovation Development Award,2014,Declined,Male,100000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,870000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,1870000,
SFI Industry Fellowship,2014,Awarded,Male,60000,50000
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,1540000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,560000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,1700000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,560000,
SFI Industry Fellowship,2014,Declined,Male,90000,
SFI Investigator Programme/Principal Investigator Programme,2014,Awarded,Female,1380000,1380000
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Female,910000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,1330000,
SFI Investigator Programme/Principal Investigator Programme,2014,Awarded,Male,2500000,2320000
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Female,620000,
SFI Investigator Programme/Principal Investigator Programme,2014,Awarded,Male,1290000,1250000
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Female,840000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,990000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,710000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Female,2280000,
SFI President of Ireland Young Researcher Award,2014,Declined,Female,,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,740000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,1220000,
SFI Industry Fellowship,2014,Declined,Male,60000,
SFI Industry Fellowship,2014,Awarded,Male,90000,80000
SFI Investigator Programme/Principal Investigator Programme,2014,Awarded,Male,800000,790000
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,790000,
SFI Industry Fellowship,2014,Declined,Male,100000,
SFI Industry Fellowship,2014,Awarded,Female,120000,70000
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,730000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,620000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,600000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,950000,
SFI Industry Fellowship,2014,Awarded,Male,40000,40000
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,710000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,2430000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Female,820000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,750000,
SFI Industry Fellowship,2014,Awarded,Male,40000,20000
SFI Investigator Programme/Principal Investigator Programme,2014,Awarded,Male,980000,980000
SFI Investigator Programme/Principal Investigator Programme,2014,Awarded,Male,340000,320000
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,810000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Female,1080000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,2490000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,790000,
SFI Investigator Programme/Principal Investigator Programme,2014,Awarded,Female,270000,270000
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,1810000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Female,1480000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,1520000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,1950000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,1490000,
SFI Investigator Programme/Principal Investigator Programme,2014,Awarded,Male,930000,920000
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,710000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,1110000,
SFI Investigator Programme/Principal Investigator Programme,2014,Awarded,Male,690000,690000
SFI Investigator Programme/Principal Investigator Programme,2014,Awarded,Male,510000,510000
SFI Investigator Programme/Principal Investigator Programme,2014,Awarded,Male,830000,820000
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Female,990000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,950000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,1350000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,640000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,1480000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,550000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,400000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,550000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Female,850000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,960000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Female,950000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Female,560000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,2340000,
SFI Investigator Programme/Principal Investigator Programme,2014,Awarded,Male,1200000,1200000
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,940000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Female,1130000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,980000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,1180000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,980000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,680000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,1140000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,1840000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Female,1030000,
SFI Investigator Programme/Principal Investigator Programme,2014,Awarded,Male,2180000,1960000
SFI Investigator Programme/Principal Investigator Programme,2014,Awarded,Male,900000,830000
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,850000,
SFI Investigator Programme/Principal Investigator Programme,2014,Awarded,Male,940000,930000
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Female,510000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,1050000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,430000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Female,790000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,900000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,1020000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,620000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Female,990000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,2490000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,420000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,990000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Female,480000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Female,1340000,
SFI Investigator Programme/Principal Investigator Programme,2014,Awarded,Male,530000,530000
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,1220000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,990000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,1480000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,790000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Male,1060000,
SFI Investigator Programme/Principal Investigator Programme,2014,Declined,Female,1840000,
SFI President of Ireland Young Researcher Award,2014,Declined,Male,,
SFI President of Ireland Young Researcher Award,2014,Declined,Female,760000,
SFI Industry Fellowship,2014,Awarded,Female,80000,80000
SFI Industry Fellowship,2014,Awarded,Male,40000,30000
SFI Industry Fellowship,2014,Declined,Female,90000,
